"length_lan"	"type"	"subcategory"	"category"	"G_mean_pr"	"G_density"	"G_num_cliques"	"G_avg"	"G_nodes"	"n_visits"	"back_links"	"n_mod"	"reference"	"num_langs"	"languages"	"qid"	"name"	"wiki_name"	"item"	"label"
"178.0"	"entity"	"non-fiction writer"	"books"	"0.0047408854185209594"	"0.018615187629272136"	"156.0"	"1.5034965034965035"	"143.0"	"339934.0"	"80.0"	"272.0"	"84.0"	"30.0"	"10.0"	"Q123621"	"Adrian Frutiger"	"Adrian Frutiger"	"http://www.wikidata.org/entity/Q123621"	"2"
"81.0"	"entity"	"athlete"	"sports"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"44373.0"	"1.0"	"44.0"	"8.0"	"2.0"	"2.0"	"Q373699"	"Adrian Nicholas"	"Adrian Nicholas"	"http://www.wikidata.org/entity/Q373699"	"1"
"111.0"	"entity"	"theatrical director"	"performing arts"	"0.0018663329101654164"	"0.006524348869982776"	"394.0"	"1.4821428571428572"	"392.0"	"46565.0"	"130.0"	"0.0"	"0.0"	"9.0"	"6.0"	"Q373765"	"Adrian Noble"	"Adrian Noble"	"http://www.wikidata.org/entity/Q373765"	"2"
"140.0"	"concept"	"organism"	"biology"	"0.0015295555167045669"	"0.0063503987561254705"	"526.0"	"1.697286012526096"	"479.0"	"2501414.0"	"617.0"	"0.0"	"0.0"	"112.0"	"10.0"	"Q80994"	"adult"	"Adult"	"http://www.wikidata.org/entity/Q80994"	"0"
"138.0"	"concept"	"animated film"	"comics and anime"	"0.0023681435186972176"	"0.00860140666436066"	"273.0"	"1.488135593220339"	"295.0"	"2225832.0"	"946.0"	"0.0"	"0.0"	"21.0"	"9.0"	"Q3249257"	"adult animation"	"Adult animation"	"http://www.wikidata.org/entity/Q3249257"	"0"
"64.0"	"entity"	"media company"	"media"	"0.0018379710952867163"	"0.006547428936442032"	"396.0"	"1.5717821782178218"	"404.0"	"2737752.0"	"1242.0"	"0.0"	"0.0"	"12.0"	"8.0"	"Q379222"	"Advance Publications"	"Advance Publications"	"http://www.wikidata.org/entity/Q379222"	"2"
"71.0"	"entity"	"television"	"media"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"7724.0"	"2.0"	"0.0"	"0.0"	"1.0"	"1.0"	"Q16001911"	"Advent Video Beam Television"	"Advent Video Beam Television"	"http://www.wikidata.org/entity/Q16001911"	"0"
"160.0"	"concept"	"film"	"films"	"0.0012864794210618847"	"0.0040861577446943305"	"626.0"	"1.4448051948051948"	"616.0"	"1277801.0"	"4355.0"	"0.0"	"0.0"	"60.0"	"10.0"	"Q319221"	"adventure film"	"Adventure film"	"http://www.wikidata.org/entity/Q319221"	"0"
"83.0"	"concept"	"musician"	"music"	"0.4999999999999999"	"1.0"	"1.0"	"1.0"	"2.0"	"25807.0"	"9.0"	"4.0"	"5.0"	"6.0"	"4.0"	"Q3773427"	"aeneator"	"Aeneator"	"http://www.wikidata.org/entity/Q3773427"	"1"
"58.0"	"entity"	"automobile manufacturer"	"transportation"	"0.008842130034615703"	"0.03775241439859526"	"64.0"	"1.4852941176470589"	"68.0"	"8921.0"	"4.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q381276"	"Aero Car"	"Aero Car (1919 automobile)"	"http://www.wikidata.org/entity/Q381276"	"2"
"119.0"	"concept"	"organism"	"biology"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"751637.0"	"2392.0"	"0.0"	"0.0"	"53.0"	"10.0"	"Q193124"	"aerobic organism"	"Aerobic organism"	"http://www.wikidata.org/entity/Q193124"	"0"
"73.0"	"entity"	"mode of transport"	"transportation"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"29187.0"	"9.0"	"0.0"	"0.0"	"11.0"	"5.0"	"Q376771"	"Aerobus"	"Aerobus"	"http://www.wikidata.org/entity/Q376771"	"0"
"105.0"	"concept"	"station"	"transportation"	"0.0015563229767710718"	"0.005472488533439306"	"493.0"	"1.5040650406504066"	"492.0"	"664582.0"	"1224.0"	"0.0"	"0.0"	"41.0"	"9.0"	"Q62447"	"aerodrome"	"Aerodrome"	"http://www.wikidata.org/entity/Q62447"	"0"
"162.0"	"concept"	"geographic location"	"geography"	"0.0021057188314697745"	"0.006367472190257"	"408.0"	"1.3636363636363635"	"396.0"	"55765.0"	"7.0"	"0.0"	"0.0"	"8.0"	"4.0"	"Q365873"	"aerodrome reference point"	"Airport reference point"	"http://www.wikidata.org/entity/Q365873"	"0"
"28.0"	"entity"	"transport company"	"transportation"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"3665.0"	"21.0"	"0.0"	"0.0"	"8.0"	"2.0"	"Q381564"	"Aeronaut"	"Aeronaut (company)"	"http://www.wikidata.org/entity/Q381564"	"1"
"45.0"	"entity"	"textile"	"fashion"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"89284.0"	"332.0"	"0.0"	"0.0"	"2.0"	"1.0"	"Q4688512"	"Aertex"	"Aertex"	"http://www.wikidata.org/entity/Q4688512"	"1"
"272.0"	"concept"	"philosophy"	"philosophy and religion"	"0.002091633824133564"	"0.0064371836962910925"	"360.0"	"1.3315508021390374"	"374.0"	"6182904.0"	"2695.0"	"0.0"	"0.0"	"137.0"	"10.0"	"Q35986"	"aesthetics"	"Aesthetics"	"http://www.wikidata.org/entity/Q35986"	"0"
"47.0"	"entity"	"building"	"architecture"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2211.0"	"4.0"	"0.0"	"0.0"	"4.0"	"2.0"	"Q291566"	"AF-borgen"	"AF Borgen"	"http://www.wikidata.org/entity/Q291566"	"1"
"90.0"	"entity"	"historical event"	"history"	"0.0019089343949786068"	"0.006013934726806014"	"410.0"	"1.325925925925926"	"405.0"	"88261.0"	"13.0"	"0.0"	"0.0"	"12.0"	"6.0"	"Q4688848"	"Affair of the Sausages"	"Affair of the Sausages"	"http://www.wikidata.org/entity/Q4688848"	"1"
"102.0"	"concept"	"drink"	"food"	"0.007483341200516549"	"0.029853951890034366"	"86.0"	"1.6804123711340206"	"97.0"	"2626886.0"	"524.0"	"8.0"	"9.0"	"34.0"	"9.0"	"Q59059"	"affogato"	"Affogato"	"http://www.wikidata.org/entity/Q59059"	"2"
"75.0"	"concept"	"traditional costume"	"fashion"	"0.005870962659434284"	"0.024494310998735776"	"102.0"	"1.7168141592920354"	"113.0"	"314119.0"	"38.0"	"0.0"	"0.0"	"6.0"	"2.0"	"Q4384867"	"Afghan clothing"	"Afghan clothing"	"http://www.wikidata.org/entity/Q4384867"	"1"
"128.0"	"concept"	"dance"	"performing arts"	"0.004607614353543692"	"0.01499828001375989"	"162.0"	"1.4795321637426901"	"171.0"	"763042.0"	"407.0"	"0.0"	"0.0"	"13.0"	"5.0"	"Q387407"	"African dance"	"African dance"	"http://www.wikidata.org/entity/Q387407"	"2"
"133.0"	"entity"	"film festival"	"films"	"0.011987351693695865"	"0.04134697357203751"	"77.0"	"1.6666666666666667"	"69.0"	"378.0"	"19.0"	"0.0"	"0.0"	"9.0"	"5.0"	"Q3070125"	"African Film Festival"	"Festival of African Cinema"	"http://www.wikidata.org/entity/Q3070125"	"1"
"227.0"	"concept"	"textile"	"fashion"	"0.0018133909636972962"	"0.0054128757341932515"	"463.0"	"1.3960612691466083"	"457.0"	"263035.0"	"36.0"	"0.0"	"0.0"	"9.0"	"6.0"	"Q15276542"	"African wax print"	"African wax prints"	"http://www.wikidata.org/entity/Q15276542"	"2"
"184.0"	"concept"	"neighborhood"	"geography"	"0.0027804521095837935"	"0.00911740327798722"	"269.0"	"1.4306569343065694"	"274.0"	"326706.0"	"762.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q4689646"	"African-American neighborhood"	"African-American neighborhood"	"http://www.wikidata.org/entity/Q4689646"	"1"
"73.0"	"entity"	"film festival"	"films"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"69.0"	"8.0"	"0.0"	"0.0"	"3.0"	"3.0"	"Q3070379"	"African, Asia, Latin American Film Festival of Milan"	"African, Asian and Latin American Film Festival"	"http://www.wikidata.org/entity/Q3070379"	"1"
"71.0"	"concept"	"philosophy"	"philosophy and religion"	"0.0032181126389920307"	"0.012564133640366824"	"225.0"	"1.5560538116591929"	"223.0"	"169839.0"	"420.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q123050602"	"Africana philosophy"	"Africana philosophy"	"http://www.wikidata.org/entity/Q123050602"	"2"
"42.0"	"entity"	"automobile manufacturer"	"transportation"	"0.008842130034615705"	"0.03775241439859526"	"64.0"	"1.4852941176470589"	"68.0"	"40632.0"	"2.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q384559"	"Africar"	"Africar"	"http://www.wikidata.org/entity/Q384559"	"1"
"70.0"	"concept"	"religion"	"philosophy and religion"	"0.004105025920748512"	"0.013538947240604698"	"170.0"	"1.4505494505494505"	"182.0"	"247834.0"	"1151.0"	"0.0"	"0.0"	"18.0"	"7.0"	"Q388202"	"Afro-American religion"	"African diaspora religions"	"http://www.wikidata.org/entity/Q388202"	"2"
"20.0"	"entity"	"film"	"films"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"14325.0"	"20.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q24910"	"Aftermath"	"Aftermath (2004 film)"	"http://www.wikidata.org/entity/Q24910"	"1"
"88.0"	"concept"	"religion"	"philosophy and religion"	"0.0015133872646443936"	"0.004865702089078615"	"521.0"	"1.3728155339805825"	"515.0"	"32693.0"	"504.0"	"0.0"	"0.0"	"3.0"	"1.0"	"Q4726861"	"agama asli Nusantara"	"Aliran Kepercayaan"	"http://www.wikidata.org/entity/Q4726861"	"1"
"124.0"	"concept"	"government agency"	"politics"	"0.002062415217123417"	"0.008273550819500444"	"346.0"	"1.5545722713864307"	"339.0"	"399006.0"	"574.0"	"0.0"	"0.0"	"30.0"	"10.0"	"Q392918"	"agency of the European Union"	"Agencies of the European Union"	"http://www.wikidata.org/entity/Q392918"	"1"
"173.0"	"entity"	"tradition"	"gestures and habits"	"0.0017995679778179724"	"0.00664967562557924"	"431.0"	"1.59375"	"416.0"	"835685.0"	"260.0"	"0.0"	"0.0"	"4.0"	"3.0"	"Q4692205"	"Aggie Bonfire"	"Aggie Bonfire"	"http://www.wikidata.org/entity/Q4692205"	"1"
"99.0"	"concept"	"building material"	"architecture"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"169716.0"	"106.0"	"0.0"	"0.0"	"24.0"	"8.0"	"Q866298"	"aggregate"	"Aggregate (composite)"	"http://www.wikidata.org/entity/Q866298"	"0"
"39.0"	"entity"	"transport company"	"transportation"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"17226.0"	"61.0"	"0.0"	"0.0"	"5.0"	"2.0"	"Q393786"	"Agilis"	"Agilis"	"http://www.wikidata.org/entity/Q393786"	"1"
"132.0"	"entity"	"media company"	"media"	"0.00387622360762275"	"0.015397775876817793"	"171.0"	"1.4285714285714286"	"168.0"	"20252.0"	"74.0"	"0.0"	"0.0"	"5.0"	"2.0"	"Q395389"	"Agora SA"	"Agora (company)"	"http://www.wikidata.org/entity/Q395389"	"1"
"37.0"	"entity"	"neighborhood"	"geography"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"5288.0"	"8.0"	"0.0"	"0.0"	"8.0"	"3.0"	"Q174312"	"Agra"	"Agra, Switzerland"	"http://www.wikidata.org/entity/Q174312"	"1"
"128.0"	"concept"	"museum"	"history"	"0.002431721096689261"	"0.012184583477359142"	"294.0"	"1.821969696969697"	"264.0"	"15525.0"	"13.0"	"0.0"	"0.0"	"4.0"	"1.0"	"Q19890860"	"agricultural museum"	"Agricultural museum"	"http://www.wikidata.org/entity/Q19890860"	"0"
"120.0"	"concept"	"philosophy"	"philosophy and religion"	"0.005904727922833672"	"0.01640108098033734"	"147.0"	"1.3877551020408163"	"147.0"	"41620.0"	"4.0"	"0.0"	"0.0"	"4.0"	"3.0"	"Q4693967"	"agricultural philosophy"	"Agricultural philosophy"	"http://www.wikidata.org/entity/Q4693967"	"0"
"80.0"	"entity"	"archive"	"history"	"0.0023481196098455275"	"0.008049379849461117"	"312.0"	"1.4658385093167703"	"322.0"	"11918.0"	"24.0"	"0.0"	"0.0"	"12.0"	"6.0"	"Q2942535"	"Agrigento Cathedral"	"Agrigento Cathedral"	"http://www.wikidata.org/entity/Q2942535"	"1"
"105.0"	"concept"	"drink"	"food"	"0.003988937646115939"	"0.013390980604095359"	"177.0"	"1.3879781420765027"	"183.0"	"263936.0"	"20.0"	"0.0"	"0.0"	"6.0"	"3.0"	"Q4694505"	"Aguas frescas"	"Agua fresca"	"http://www.wikidata.org/entity/Q4694505"	"2"
"128.0"	"concept"	"folk dance"	"performing arts"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"14352.0"	"12.0"	"0.0"	"0.0"	"12.0"	"6.0"	"Q2635155"	"Ahidus"	"Ahidus"	"http://www.wikidata.org/entity/Q2635155"	"1"
"148.0"	"entity"	"religious movement"	"philosophy and religion"	"0.0009943194415596608"	"0.003250826612280214"	"845.0"	"1.4211180124223604"	"805.0"	"590549.0"	"755.0"	"0.0"	"0.0"	"18.0"	"7.0"	"Q26111350"	"Ahl-i Hadith"	"Ahl-i Hadith"	"http://www.wikidata.org/entity/Q26111350"	"1"
"152.0"	"entity"	"greeting"	"gestures and habits"	"0.010834412201768331"	"0.03775241439859526"	"62.0"	"1.4558823529411764"	"68.0"	"643363.0"	"10.0"	"0.0"	"0.0"	"11.0"	"6.0"	"Q310609"	"ahoy"	"Ahoy (greeting)"	"http://www.wikidata.org/entity/Q310609"	"0"
"92.0"	"entity"	"sports club"	"sports"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2373.0"	"9.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q174401"	"Ahrensburger TSV"	"Ahrensburger TSV"	"http://www.wikidata.org/entity/Q174401"	"1"
"88.0"	"entity"	"transport company"	"transportation"	"0.005029879129625024"	"0.021075581395348836"	"127.0"	"1.573643410852713"	"129.0"	"7724.0"	"7.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q403021"	"Ahukini Terminal and Railway Company"	"Ahukini Terminal and Railway Company"	"http://www.wikidata.org/entity/Q403021"	"1"
"156.0"	"entity"	"poet"	"literature"	"0.004702011897559668"	"0.01695364238410596"	"141.0"	"1.5298013245033113"	"151.0"	"9781.0"	"201.0"	"1.0"	"0.0"	"21.0"	"7.0"	"Q5623"	"Aimeric de Peguilhan"	"Aimeric de Peguilhan"	"http://www.wikidata.org/entity/Q5623"	"1"
"149.0"	"entity"	"music genre"	"music"	"0.007169016713700287"	"0.02608878602987587"	"97.0"	"1.4489795918367347"	"98.0"	"251806.0"	"0.0"	"0.0"	"0.0"	"10.0"	"5.0"	"Q406714"	"air"	"Air (music)"	"http://www.wikidata.org/entity/Q406714"	"0"
"88.0"	"concept"	"clothing"	"fashion"	"0.010255992259478052"	"0.02997355274757567"	"79.0"	"1.3493975903614457"	"83.0"	"59973.0"	"0.0"	"0.0"	"0.0"	"4.0"	"3.0"	"Q4698311"	"air conditioned clothing"	"Air conditioned clothing"	"http://www.wikidata.org/entity/Q4698311"	"0"
"76.0"	"entity"	"music genre"	"music"	"0.46351417567557884"	"0.6666666666666666"	"2.0"	"1.3333333333333333"	"3.0"	"32568.0"	"1.0"	"21.0"	"4.0"	"8.0"	"7.0"	"Q407916"	"air de cour"	"Air de cour"	"http://www.wikidata.org/entity/Q407916"	"1"
"130.0"	"concept"	"sports equipment"	"sports"	"0.0016799124277656961"	"0.005615241106138166"	"472.0"	"1.5053533190578159"	"467.0"	"7259534.0"	"9.0"	"141.0"	"8.0"	"30.0"	"9.0"	"Q420953"	"Air Jordan"	"Air Jordan"	"http://www.wikidata.org/entity/Q420953"	"2"
"83.0"	"entity"	"gesture"	"gestures and habits"	"0.013064755924201315"	"0.04426229508196721"	"55.0"	"1.540983606557377"	"61.0"	"166979.0"	"0.0"	"0.0"	"0.0"	"18.0"	"7.0"	"Q4698342"	"air kiss"	"Air kiss"	"http://www.wikidata.org/entity/Q4698342"	"0"
"91.0"	"entity"	"gesture"	"gestures and habits"	"0.013064755924201319"	"0.04426229508196721"	"55.0"	"1.540983606557377"	"61.0"	"299688.0"	"0.0"	"0.0"	"0.0"	"16.0"	"9.0"	"Q2049775"	"air quotes"	"Air quotes"	"http://www.wikidata.org/entity/Q2049775"	"2"
"58.0"	"concept"	"sport"	"sports"	"0.018351686543366233"	"0.07751937984496124"	"43.0"	"1.930232558139535"	"43.0"	"276419.0"	"0.0"	"0.0"	"0.0"	"34.0"	"10.0"	"Q644628"	"air sports"	"Air sports"	"http://www.wikidata.org/entity/Q644628"	"0"
"153.0"	"concept"	"station"	"transportation"	"0.00110618855494976"	"0.0038952803695986955"	"682.0"	"1.4676691729323308"	"665.0"	"3177017.0"	"13.0"	"17.0"	"0.0"	"143.0"	"10.0"	"Q1248784"	"airport"	"Airport"	"http://www.wikidata.org/entity/Q1248784"	"0"
"229.0"	"concept"	"sports equipment"	"sports"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"459144.0"	"0.0"	"0.0"	"0.0"	"10.0"	"6.0"	"Q4405347"	"Airsoft pellet"	"Airsoft pellets"	"http://www.wikidata.org/entity/Q4405347"	"0"
"81.0"	"entity"	"transport company"	"transportation"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"21848.0"	"2.0"	"0.0"	"0.0"	"10.0"	"5.0"	"Q403150"	"AiRUnion"	"AiRUnion"	"http://www.wikidata.org/entity/Q403150"	"1"
"157.0"	"entity"	"architectural style"	"architecture"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"25885.0"	"0.0"	"0.0"	"0.0"	"14.0"	"4.0"	"Q1936626"	"aisleless church"	"Aisleless church"	"http://www.wikidata.org/entity/Q1936626"	"0"
"67.0"	"entity"	"music festival"	"music"	"0.22963480977998968"	"0.6666666666666666"	"3.0"	"2.8333333333333335"	"6.0"	"43742.0"	"0.0"	"0.0"	"0.0"	"11.0"	"7.0"	"Q1408668"	"Aix-en-Provence Festival"	"Aix-en-Provence Festival"	"http://www.wikidata.org/entity/Q1408668"	"1"
"117.0"	"concept"	"dish"	"food"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"105326.0"	"1.0"	"0.0"	"0.0"	"18.0"	"7.0"	"Q2078349"	"Ajapsandali"	"Ajapsandali"	"http://www.wikidata.org/entity/Q2078349"	"2"
"298.0"	"entity"	"philosophy"	"philosophy and religion"	"0.0016665856470343809"	"0.005671863400148478"	"447.0"	"1.4377777777777778"	"450.0"	"779037.0"	"1.0"	"24.0"	"7.0"	"35.0"	"9.0"	"Q412873"	"Ājīvika"	"Ājīvika"	"http://www.wikidata.org/entity/Q412873"	"1"
"114.0"	"entity"	"gesture"	"gestures and habits"	"0.013064755924201319"	"0.04426229508196721"	"55.0"	"1.540983606557377"	"61.0"	"250696.0"	"36.0"	"12.0"	"5.0"	"14.0"	"7.0"	"Q2828932"	"akanbe"	"Akanbe"	"http://www.wikidata.org/entity/Q2828932"	"1"
"49.0"	"entity"	"theatrical director"	"performing arts"	"0.0044168655444935595"	"0.019098548510313215"	"172.0"	"1.844155844155844"	"154.0"	"899163.0"	"60.0"	"100.0"	"35.0"	"56.0"	"10.0"	"Q276186"	"Aki Kaurismäki"	"Aki Kaurismäki"	"http://www.wikidata.org/entity/Q276186"	"2"
"304.0"	"entity"	"geographic location"	"geography"	"0.0016322046057602275"	"0.00496869216923974"	"492.0"	"1.3490759753593429"	"487.0"	"4833631.0"	"430.0"	"199.0"	"7.0"	"94.0"	"10.0"	"Q123559"	"al-Andalus"	"Al-Andalus"	"http://www.wikidata.org/entity/Q123559"	"2"
"169.0"	"entity"	"philosopher"	"philosophy and religion"	"0.005491877168797045"	"0.018604651162790697"	"124.0"	"1.4307692307692308"	"130.0"	"2263708.0"	"21.0"	"126.0"	"41.0"	"104.0"	"10.0"	"Q11826"	"Al-Biruni"	"Al-Biruni"	"http://www.wikidata.org/entity/Q11826"	"2"
"115.0"	"entity"	"poet"	"literature"	"0.001915342781460174"	"0.006759622180813468"	"396.0"	"1.5139240506329115"	"395.0"	"869060.0"	"0.0"	"64.0"	"15.0"	"55.0"	"10.0"	"Q31066"	"Al-Mansur"	"Al-Mansur"	"http://www.wikidata.org/entity/Q31066"	"2"
"179.0"	"concept"	"textile"	"fashion"	"0.001963048990649337"	"0.005736014436710493"	"454.0"	"1.3287037037037037"	"432.0"	"6534.0"	"0.0"	"0.0"	"0.0"	"6.0"	"1.0"	"Q4705114"	"ala kiyiz"	"Ala kiyiz"	"http://www.wikidata.org/entity/Q4705114"	"2"
"71.0"	"entity"	"river"	"geography"	"0.003861419134115175"	"0.016030271757825936"	"170.0"	"1.5730994152046784"	"171.0"	"3816.0"	"0.0"	"0.0"	"0.0"	"28.0"	"9.0"	"Q16663"	"Alagón River"	"Alagón (river)"	"http://www.wikidata.org/entity/Q16663"	"1"
"162.0"	"entity"	"political party"	"politics"	"0.001099979009210609"	"0.0042336919461737335"	"687.0"	"1.486697965571205"	"639.0"	"43122.0"	"0.0"	"0.0"	"0.0"	"13.0"	"5.0"	"Q64780"	"Alash Party"	"Alash (party)"	"http://www.wikidata.org/entity/Q64780"	"1"
"199.0"	"entity"	"literary genre"	"literature"	"0.006211074098909681"	"0.016705516705516704"	"141.0"	"1.2916666666666667"	"144.0"	"49180.0"	"0.0"	"0.0"	"0.0"	"16.0"	"6.0"	"Q1991629"	"alba"	"Alba (poetry)"	"http://www.wikidata.org/entity/Q1991629"	"1"
"215.0"	"entity"	"tradition"	"gestures and habits"	"0.0013697508173164152"	"0.00451799128673109"	"603.0"	"1.447322970639033"	"579.0"	"253048.0"	"0.0"	"0.0"	"0.0"	"30.0"	"8.0"	"Q16002379"	"Albanian sworn virgins"	"Balkan sworn virgins"	"http://www.wikidata.org/entity/Q16002379"	"1"
"90.0"	"entity"	"river"	"geography"	"0.002644895924700927"	"0.009307448712653174"	"269.0"	"1.4148148148148147"	"270.0"	"8292.0"	"1.0"	"26.0"	"7.0"	"23.0"	"8.0"	"Q16513"	"Alberche"	"Alberche"	"http://www.wikidata.org/entity/Q16513"	"1"
"36.0"	"entity"	"historian"	"history"	"0.004898414215550357"	"0.013972055888223553"	"170.0"	"1.3035714285714286"	"168.0"	"3691.0"	"8.0"	"35.0"	"14.0"	"8.0"	"6.0"	"Q71951"	"Albert Hauf"	"Albert Hauf"	"http://www.wikidata.org/entity/Q71951"	"1"
"78.0"	"entity"	"non-fiction writer"	"books"	"0.001614584647035709"	"0.006154469075817391"	"448.0"	"1.5280898876404494"	"445.0"	"2560251.0"	"33.0"	"141.0"	"46.0"	"75.0"	"10.0"	"Q122338"	"Albert Hofmann"	"Albert Hofmann"	"http://www.wikidata.org/entity/Q122338"	"2"
"401.0"	"entity"	"architect"	"architecture"	"0.001532693958178277"	"0.005026668201527186"	"532.0"	"1.4227005870841487"	"511.0"	"7379443.0"	"343.0"	"285.0"	"48.0"	"82.0"	"10.0"	"Q60045"	"Albert Speer"	"Albert Speer"	"http://www.wikidata.org/entity/Q60045"	"2"
"59.0"	"entity"	"religious leader"	"philosophy and religion"	"0.0027352316788061097"	"0.00880142134754681"	"269.0"	"1.3136531365313653"	"271.0"	"1528.0"	"0.0"	"0.0"	"0.0"	"4.0"	"3.0"	"Q5687778"	"Albertina Ramírez"	"Albertina Ramírez"	"http://www.wikidata.org/entity/Q5687778"	"1"
"81.0"	"entity"	"athlete"	"sports"	"0.001978203044934183"	"0.007443269769126898"	"358.0"	"1.4641833810888252"	"349.0"	"849404.0"	"13.0"	"45.0"	"21.0"	"13.0"	"8.0"	"Q717441"	"Alberto Salazar"	"Alberto Salazar"	"http://www.wikidata.org/entity/Q717441"	"2"
"56.0"	"entity"	"biologist"	"biology"	"0.008924384576627427"	"0.03860759493670886"	"73.0"	"1.8125"	"80.0"	"11918.0"	"21.0"	"8.0"	"20.0"	"20.0"	"9.0"	"Q64246"	"Albrecht Wilhelm Roth"	"Albrecht Wilhelm Roth"	"http://www.wikidata.org/entity/Q64246"	"1"
"187.0"	"entity"	"music genre"	"music"	"0.000975447182395554"	"0.0035330670217487794"	"741.0"	"1.5619174434087884"	"751.0"	"1011825.0"	"116.0"	"155.0"	"3.0"	"15.0"	"8.0"	"Q428656"	"album-oriented rock"	"Album-oriented rock"	"http://www.wikidata.org/entity/Q428656"	"1"
"275.0"	"entity"	"monument"	"history"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"23869.0"	"0.0"	"0.0"	"0.0"	"10.0"	"5.0"	"Q527301"	"Alcazaba of Badajoz"	"Alcazaba of Badajoz"	"http://www.wikidata.org/entity/Q527301"	"1"
"119.0"	"concept"	"law"	"politics"	"0.0013806603393558732"	"0.004916680415772975"	"565.0"	"1.5027223230490019"	"551.0"	"584408.0"	"0.0"	"0.0"	"0.0"	"8.0"	"5.0"	"Q2647483"	"alcohol law"	"Alcohol law"	"http://www.wikidata.org/entity/Q2647483"	"0"
"139.0"	"entity"	"law"	"politics"	"0.0017133406285373986"	"0.0052498334443704196"	"480.0"	"1.3831578947368421"	"475.0"	"2751608.0"	"0.0"	"0.0"	"0.0"	"3.0"	"1.0"	"Q4713282"	"Alcohol laws of India"	"Alcohol laws of India"	"http://www.wikidata.org/entity/Q4713282"	"1"
"333.0"	"entity"	"law"	"politics"	"0.0016874349711013007"	"0.00709138870173916"	"458.0"	"1.675417661097852"	"419.0"	"615970.0"	"0.0"	"0.0"	"0.0"	"3.0"	"3.0"	"Q4713290"	"alcohol laws of New Jersey"	"Alcohol laws of New Jersey"	"http://www.wikidata.org/entity/Q4713290"	"1"
"272.0"	"concept"	"drink"	"food"	"0.0022248628984726285"	"0.007889546351084813"	"353.0"	"1.480825958702065"	"339.0"	"2464290.0"	"0.0"	"0.0"	"0.0"	"145.0"	"10.0"	"Q154"	"alcoholic beverage"	"Alcoholic beverage"	"http://www.wikidata.org/entity/Q154"	"0"
"34.0"	"concept"	"drink"	"food"	"0.0053444537842509176"	"0.015448603683897801"	"163.0"	"1.2662337662337662"	"154.0"	"270716.0"	"1.0"	"0.0"	"0.0"	"3.0"	"1.0"	"Q4714042"	"Ale-8-One"	"Ale-8-One"	"http://www.wikidata.org/entity/Q4714042"	"1"
"267.0"	"entity"	"film producer"	"films"	"0.0015024873261690183"	"0.005202922211777899"	"518.0"	"1.4543610547667343"	"493.0"	"6909682.0"	"295.0"	"238.0"	"42.0"	"72.0"	"10.0"	"Q55215"	"Alejandro González Iñárritu"	"Alejandro González Iñárritu"	"http://www.wikidata.org/entity/Q55215"	"2"
"167.0"	"entity"	"comics artist"	"comics and anime"	"0.0012988967768317692"	"0.004614686629075118"	"558.0"	"1.4406474820143884"	"556.0"	"4125183.0"	"108.0"	"287.0"	"50.0"	"56.0"	"10.0"	"Q263730"	"Alejandro Jodorowsky"	"Alejandro Jodorowsky"	"http://www.wikidata.org/entity/Q263730"	"2"
"245.0"	"entity"	"historian"	"history"	"0.0018003794365529255"	"0.006163113994439295"	"441.0"	"1.4326923076923077"	"416.0"	"4820530.0"	"83.0"	"3.0"	"0.0"	"157.0"	"10.0"	"Q34474"	"Aleksandr Solzhenitsyn"	"Aleksandr Solzhenitsyn"	"http://www.wikidata.org/entity/Q34474"	"2"
"25.0"	"entity"	"model"	"fashion"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"52224.0"	"0.0"	"0.0"	"0.0"	"7.0"	"4.0"	"Q98953"	"Alena Gerber"	"Alena Gerber"	"http://www.wikidata.org/entity/Q98953"	"0"
